day,time(IST),non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs,first_quart,median,third_quart,perc_90
19,14.5,676,0,255.104248046875,550.232604980469,295.128356933594,450.405360904671,450.405360904671,78.8359774869746,6215.11134632677,17.5033390651983,304474.023971558,304474.023971558,381.328,496.445,504.306,510.246
19,15.0,676,0,235.535034179688,490.164398193359,254.629364013672,415.610281250181,415.610281250181,60.117718808519,3614.14011474015,14.4649258020474,280952.550125122,280952.550125122,428.154,438.076,443.763,450.366
19,15.5,676,0,211.728179931641,412.292694091797,200.564514160156,352.432767495601,352.432767495601,42.3718132941831,1795.37056183711,12.0226656548648,238244.550827026,238244.550827026,358.779,366.241,371.021,377.012
20,11.5,676,0,272.235656738281,580.51171875,308.276062011719,412.737278368346,412.737278368346,39.73561075448,1578.91876203155,9.62733749458368,279010.400177002,279010.400177002,414.211,418.337,421.767,426.413
20,12.0,676,0,281.547302246094,465.055236816406,183.507934570312,430.058514115373,430.058514115373,34.649761431791,1200.60596728003,8.05698766435662,290719.555541992,290719.555541992,434.183,438.25,441.532,444.897
20,12.5,676,0,285.491790771484,469.252105712891,183.760314941406,435.292030018462,435.292030018462,42.6891762612893,1822.36576986743,9.80701995841245,294257.41229248,294257.41229248,443.223,447.585,450.856,454.121
20,13.0,676,0,285.055084228516,468.983551025391,183.928466796875,435.580313823632,435.580313823632,40.2146339613299,1617.21678464375,9.23242687630114,294452.292144775,294452.292144775,442.344,446.618,449.758,452.732
20,13.5,676,0,280.537048339844,457.696655273438,177.159606933594,424.910439756495,424.910439756495,38.2467373886171,1462.81292087384,9.0011291345384,287239.457275391,287239.457275391,431.391,435.131,438.269,441.365
20,14.0,676,0,271.054290771484,435.36669921875,164.312408447266,403.125916069076,403.125916069076,36.1971182606272,1310.23137037383,8.97910970686013,272513.119262695,272513.119262695,409.347,413.209,416.296,419.308
20,14.5,676,0,255.917449951172,405.844329833984,149.926879882812,371.007058589416,371.007058589416,34.5604161025975,1194.42236118468,9.31529880698163,250800.771606445,250800.771606445,377.372,381.519,384.458,387.248
